Date,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),THERMAL ZONE: CB1:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE: CB2:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE: LD:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE: MB:Zone Mean Air Temperature [C](Hourly),THERMAL ZONE: LD IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),THERMAL ZONE: LD IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),THERMAL ZONE: MB IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),THERMAL ZONE: MB IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),THERMAL ZONE: CB1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),THERMAL ZONE: CB1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),THERMAL ZONE: CB2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),THERMAL ZONE: CB2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),Electricity:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly)
 10/17  07:00:00,13.83333333,25.02036806,24.35495946,24.44525341,24.60697736,0,0,0,0,0,0,0,0,453240,104040
 10/17  08:00:00,14.81666667,25.05362152,24.93188065,25.77907846,24.53524134,0,0,0,0,0,0,0,0,1064520,186120
 10/17  09:00:00,15.86666667,26.62576049,26.38265125,27.05988275,25.52728503,0,0,0,0,0,0,0,0,921240,104040
 10/17  10:00:00,17.48333333,29.16273699,28.06104805,29.63584923,27.59397856,0,0,0,0,0,0,0,0,349200,0
 10/17  11:00:00,19.21666667,31.95763045,29.37434055,33.47015796,30.46984116,0,0,0,0,0,0,0,0,349200,0
 10/17  12:00:00,20.09166667,34.46083168,30.21714561,37.13438803,33.53854402,0,0,0,0,0,0,0,0,349200,0
 10/17  13:00:00,20.41666667,36.80902351,31.04466351,40.54616867,36.5439041,0,0,0,0,0,0,0,0,453240,104040
 10/17  14:00:00,20.5,38.92264344,32.02401823,43.54238009,39.33312744,0,0,0,250805.9387,0,0,0,0,453240,104040
 10/17  15:00:00,20.79166667,39.99785385,33.0370538,45.97987572,39.99999991,0,0,0,2243966.955,0,522964.6383,0,0,349200,0
 10/17  16:00:00,20.53333333,40,33.78263789,47.12837832,40,0,0,0,2791621.393,0,884095.2838,0,0,349200,0
 10/17  17:00:00,20.14166667,40,34.19391987,46.74744409,40,0,0,0,2355060.076,0,620826.7527,0,0,453240,104040
 10/17  18:00:00,19.80833333,39.97604575,34.24826022,44.97737383,40,0,0,0,1352002.297,0,131382.7579,0,0,1086480,208080
 10/17  19:00:00,19.25,39.31647909,34.10571871,26.10991397,39.91853393,0,19528794.48,0,303205.7148,0,0,0,0,1118520,240120
 10/17  20:00:00,18.65,38.13573774,33.83526764,26.00000004,38.38415461,0,7490973.451,0,0,0,0,0,0,6580440,104040
 10/17  21:00:00,18.4,26.06024264,26.01513842,26,36.17990454,0,5551973.111,0,0,0,6651901.986,5.16E-08,3046151.468,1190520,312120
 10/17  22:00:00,18.575,26,26,26,26.01273064,0,4173176.561,0,5859279.197,0,3436854.307,2.86E-08,1762595.044,1294560,416160
 10/17  23:00:00,18.525,26,26,28.75124136,26,0,0,0,3282231.934,0,2071098.528,2.44E-08,1208721.191,557280,208080
 10/17  24:00:00,17.75833333,28.38519557,28.1108841,28.94016656,28.73270649,0,0,0,0,0,0,0,0,687600,0
 10/18  01:00:00,17.24166667,28.60705725,28.34616467,28.48012876,29.08968282,0,0,0,0,0,0,0,0,349200,0
 10/18  02:00:00,17.25833333,28.39747031,28.15456386,28.03905161,28.85195393,0,0,0,0,0,0,0,0,349200,0
 10/18  03:00:00,17.18333333,28.1176894,27.85446168,27.63173018,28.55055217,0,0,0,0,0,0,0,0,349200,0
 10/18  04:00:00,17.1,27.81453795,27.50304756,27.23616143,28.22280434,0,0,0,0,0,0,0,0,349200,0
 10/18  05:00:00,17.21666667,27.49857346,27.12777552,26.85073685,27.88971725,0,0,0,0,0,0,0,0,349200,0
 10/18  06:00:00,17.41666667,27.18074054,26.74825315,26.48421759,27.56366312,0,0,0,0,0,0,0,0,349200,0
 10/18  07:00:00,17.61666667,26.88085011,26.39766213,26.4000739,26.54779071,0,0,0,0,0,0,0,0,453240,104040
 10/18  08:00:00,17.99166667,26.24073731,26.23865466,27.24261655,26.21991404,0,0,0,0,0,0,0,0,1064520,186120
 10/18  09:00:00,18.95833333,26.25628215,26.42298519,27.43217102,26.36316193,0,0,0,0,0,0,0,0,921240,104040
 10/18  10:00:00,19.85,26.76122156,26.92751451,27.80976046,26.93421347,0,0,0,0,0,0,0,0,349200,0
 10/18  11:00:00,20.68333333,27.56616465,27.58594922,28.72101771,27.82548349,0,0,0,0,0,0,0,0,349200,0
 10/18  12:00:00,21.56666667,28.50541083,28.29301765,29.78611694,28.88106745,0,0,0,0,0,0,0,0,349200,0
 10/18  13:00:00,21.95833333,29.46283825,28.98067767,31.03739914,29.97044448,0,0,0,0,0,0,0,0,453240,104040
 10/18  14:00:00,21.24166667,30.31450798,29.55747924,31.9651887,30.95502184,0,0,0,0,0,0,0,0,453240,104040
 10/18  15:00:00,20.875,30.94396554,29.96373858,32.28019912,31.6881775,0,0,0,0,0,0,0,0,349200,0
 10/18  16:00:00,21.23333333,31.31745696,30.18805183,32.35707521,32.14044629,0,0,0,0,0,0,0,0,349200,0
 10/18  17:00:00,21.28333333,31.34847484,30.1558378,32.36073859,32.16427118,0,0,0,0,0,0,0,0,453240,104040
 10/18  18:00:00,20.96666667,31.05662445,29.88694113,32.31806993,31.79340173,0,0,0,0,0,0,0,0,1086480,208080
 10/18  19:00:00,20.68333333,30.59569336,29.5389999,25.91107071,31.17417673,0,5896277.442,0,0,0,0,0,0,1118520,240120
 10/18  20:00:00,20.425,30.07290584,29.20111117,25.99999998,30.35378473,0,2900295.932,0,0,0,0,0,0,6580440,104040
 10/18  21:00:00,20.18333333,25.97939761,25.98138089,26,29.56907153,0,2356431.084,0,0,0,3186675.511,1.80E-08,1059605.296,1190520,312120
 10/18  22:00:00,20.21666667,26,26,26,25.94631572,0,1910074.909,0,3426534.349,0,1459917.616,8.80E-09,640927.5943,1294560,416160
 10/18  23:00:00,19.01666667,26,26,26.7478957,26,0,0,0,1546508.956,0,865167.2177,5.50E-09,429363.6013,557280,208080
 10/18  24:00:00,18.33333333,26.99094561,26.64951274,26.703077,27.41682195,0,0,0,0,0,0,0,0,687600,0
 10/19  01:00:00,18.61666667,26.91746454,26.49426995,26.38853346,27.39485532,0,0,0,0,0,0,0,0,349200,0
 10/19  02:00:00,18.525,26.69841916,26.21482257,26.07777166,27.17446676,0,0,0,0,0,0,0,0,349200,0
 10/19  03:00:00,17.99166667,26.43775202,25.89105826,25.75341184,26.90902737,0,0,0,0,0,0,0,0,349200,0
 10/19  04:00:00,17.46666667,26.15238136,25.54282899,25.41427499,26.61383718,0,0,0,0,0,0,0,0,349200,0
 10/19  05:00:00,17.18333333,25.85745712,25.18836326,25.07993806,26.30942737,0,0,0,0,0,0,0,0,349200,0
 10/19  06:00:00,17.21666667,25.56248711,24.83665785,24.75796793,26.00717399,0,0,0,0,0,0,0,0,349200,0
 10/19  07:00:00,17.06666667,25.31768703,24.55851808,24.72768968,24.93159097,0,0,0,0,0,0,0,0,453240,104040
 10/19  08:00:00,17.30833333,24.95144338,24.76731711,25.92554534,24.75371417,0,0,0,0,0,0,0,0,1064520,186120
 10/19  09:00:00,18.475,25.13965325,25.09306961,26.20294899,25.04688817,0,0,0,0,0,0,0,0,921240,104040
 10/19  10:00:00,19.45,25.64470641,25.60337034,26.6670172,25.65927062,0,0,0,0,0,0,0,0,349200,0
 10/19  11:00:00,20.225,26.45053024,26.28002185,27.61020244,26.59158916,0,0,0,0,0,0,0,0,349200,0
 10/19  12:00:00,20.54166667,27.39336409,27.01456876,28.70651614,27.68810523,0,0,0,0,0,0,0,0,349200,0
 10/19  13:00:00,20.325,28.35083492,27.71468293,29.96586776,28.80441718,0,0,0,0,0,0,0,0,453240,104040
 10/19  14:00:00,20.84166667,29.22795022,28.3371773,30.91539294,29.82960544,0,0,0,0,0,0,0,0,453240,104040
 10/19  15:00:00,21.59166667,29.90056575,28.81812796,31.31852764,30.62764963,0,0,0,0,0,0,0,0,349200,0
 10/19  16:00:00,21.625,30.24504848,29.04624851,31.2742723,31.03092457,0,0,0,0,0,0,0,0,349200,0
 10/19  17:00:00,21.03333333,30.21385592,28.98259334,31.13864038,30.96153871,0,0,0,0,0,0,0,0,453240,104040
 10/19  18:00:00,20.35,29.88585688,28.70002566,31.05992491,30.54759699,0,0,0,0,0,0,0,0,1086480,208080
 10/19  19:00:00,19.925,29.42501164,28.35857352,25.86462973,29.95783076,0,4983041.901,0,0,0,0,0,0,1118520,240120
 10/19  20:00:00,19.45,28.91487049,28.03003432,26,29.20712282,0,2621253.231,0,0,0,0,0,0,6580440,104040
 10/19  21:00:00,18.79166667,25.97876246,25.98183842,26,28.51381652,0,2094256.345,0,0,0,2332176.78,1.85E-08,619025.746,1190520,312120
 10/19  22:00:00,18.15,26,26,26,25.96398905,0,1594860.596,0,2002281.061,0,1005809.082,5.67E-09,349846.8595,1294560,416160
 10/19  23:00:00,17.9,26,26,26.32111219,26,0,0,0,1059047.721,0,613193.5111,6.09E-09,213988.6013,557280,208080
 10/19  24:00:00,17.60833333,26.5916635,26.09913199,26.14174877,27.00880894,0,0,0,0,0,0,0,0,687600,0
 10/20  01:00:00,17.16666667,26.40175965,25.80919052,25.77392851,26.88078286,0,0,0,0,0,0,0,0,349200,0
 10/20  02:00:00,16.825,26.11878139,25.46734579,25.39967046,26.60640678,0,0,0,0,0,0,0,0,349200,0
 10/20  03:00:00,16.46666667,25.81664699,25.1111759,25.03687489,26.30039526,0,0,0,0,0,0,0,0,349200,0
 10/20  04:00:00,15.95,25.50018388,24.74280119,24.66985815,25.97592486,0,0,0,0,0,0,0,0,349200,0
 10/20  05:00:00,15.75833333,25.17525498,24.36982502,24.31168828,25.6435571,0,0,0,0,0,0,0,0,349200,0
 10/20  06:00:00,15.625,24.83740297,23.98478324,23.95592271,25.29974877,0,0,0,0,0,0,0,0,349200,0
 10/20  07:00:00,15.15,24.57691016,23.70516655,23.87873859,24.13907214,0,0,0,0,0,0,0,0,453240,104040
 10/20  08:00:00,16.00833333,24.57667975,24.29948178,25.27606298,24.09566982,0,0,0,0,0,0,0,0,1064520,186120
 10/20  09:00:00,17.44166667,26.07515893,25.71747707,26.54431164,25.09107574,0,0,0,0,0,0,0,0,921240,104040
 10/20  10:00:00,18.71666667,28.44337252,27.29487516,29.07894989,27.10355209,0,0,0,0,0,0,0,0,349200,0
 10/20  11:00:00,19.41666667,30.74417845,28.40567233,32.14175235,29.55339004,0,0,0,0,0,0,0,0,349200,0
 10/20  12:00:00,19.675,32.78145931,29.20614304,35.0507315,32.1467231,0,0,0,0,0,0,0,0,349200,0
 10/20  13:00:00,20.03333333,34.76675627,29.97395437,38.13125564,34.79023465,0,0,0,0,0,0,0,0,453240,104040
 10/20  14:00:00,20.025,36.7401766,30.75278231,41.40089142,37.62505157,0,0,0,0,0,0,0,0,453240,104040
 10/20  15:00:00,19.78333333,38.4008636,31.47587832,44.27920846,39.83884601,0,0,0,684753.6692,0,0,0,0,349200,0
 10/20  16:00:00,19.23333333,39.41801763,32.10707781,45.93123908,40,0,0,0,2103088.826,0,0,0,0,349200,0
 10/20  17:00:00,18.2,39.50722213,32.4775529,45.53552625,40,0,0,0,1742349.273,0,0,0,0,453240,104040
 10/20  18:00:00,17.175,38.80733757,32.47039899,43.60008608,40,0,0,0,659779.4346,0,0,0,0,1086480,208080
 10/20  19:00:00,16.45,37.74629465,32.267072,26.07308459,39.40236441,0,19116435.51,0,12788.52435,0,0,0,0,1118520,240120
 10/20  20:00:00,15.96666667,36.4790789,31.95841227,26.00000002,37.16758104,0,6687412.432,0,0,0,0,0,0,6580440,104040
 10/20  21:00:00,15.625,26.03984884,25.99776154,26,34.90565113,0,4850735.061,0,0,0,6640263.525,4.88E-08,2183884.374,1190520,312120
 10/20  22:00:00,15.325,26,26,26,25.98928674,0,3533513.224,0,5020387.939,0,2841354.043,2.09E-08,1228667.157,1294560,416160
 10/20  23:00:00,15.08333333,26,26,28.05869457,26,0,0,0,2656664.622,0,1649550.185,1.10E-08,795251.1317,557280,208080
 10/20  24:00:00,14.825,27.74317123,27.2396069,27.96848424,28.094504,0,0,0,0,0,0,0,0,687600,0
 10/21  01:00:00,14.64166667,27.72252382,27.19673058,27.41170562,28.21094842,0,0,0,0,0,0,0,0,349200,0
 10/21  02:00:00,14.48333333,27.35675649,26.85249934,26.84817218,27.82599058,0,0,0,0,0,0,0,0,349200,0
 10/21  03:00:00,14.34166667,26.94608826,26.43531902,26.32538446,27.39961143,0,0,0,0,0,0,0,0,349200,0
 10/21  04:00:00,14.125,26.51626513,25.97783513,25.81390838,26.95454111,0,0,0,0,0,0,0,0,349200,0
 10/21  05:00:00,14.05833333,26.09662716,25.51515771,25.32877308,26.5184414,0,0,0,0,0,0,0,0,349200,0
 10/21  06:00:00,13.80833333,25.67399161,25.04584998,24.86285141,26.08472644,0,0,0,0,0,0,0,0,349200,0
 10/21  07:00:00,13.65833333,25.28484136,24.62179755,24.64962801,24.87181121,0,0,0,0,0,0,0,0,453240,104040
 10/21  08:00:00,13.99166667,24.69971806,24.5755687,25.60097452,24.5104923,0,0,0,0,0,0,0,0,1064520,186120
 10/21  09:00:00,14.9,24.66745434,24.69848073,25.77777271,24.59590635,0,0,0,0,0,0,0,0,921240,104040
 10/21  10:00:00,15.86666667,25.00496185,25.03967995,26.01531578,25.0349763,0,0,0,0,0,0,0,0,349200,0
 10/21  11:00:00,16.78333333,25.71652325,25.55781183,26.91844098,25.85037966,0,0,0,0,0,0,0,0,349200,0
 10/21  12:00:00,17.375,26.57336404,26.09279876,28.02507523,26.8577071,0,0,0,0,0,0,0,0,349200,0
 10/21  13:00:00,17.44166667,27.45152516,26.60420232,29.28047563,27.90727412,0,0,0,0,0,0,0,0,453240,104040
 10/21  14:00:00,17.45833333,28.25444782,27.06825485,30.25184868,28.89620619,0,0,0,0,0,0,0,0,453240,104040
 10/21  15:00:00,17.5,28.83961734,27.41415508,30.61743602,29.64524767,0,0,0,0,0,0,0,0,349200,0
 10/21  16:00:00,17.5,29.06441873,27.55406226,30.35736403,29.91365217,0,0,0,0,0,0,0,0,349200,0
 10/21  17:00:00,17.44166667,28.91946332,27.42944035,30.01708579,29.71157151,0,0,0,0,0,0,0,0,453240,104040
 10/21  18:00:00,17.16666667,28.493994,27.10232358,29.80463384,29.18834351,0,0,0,0,0,0,0,0,1086480,208080
 10/21  19:00:00,16.825,27.9350403,26.70488949,25.81859021,28.50085097,0,3375646.151,0,0,0,0,0,0,1118520,240120
 10/21  20:00:00,16.35,27.33164315,26.30465705,26,27.70674436,0,1845739.098,0,0,0,0,0,0,6580440,104040
 10/21  21:00:00,16.1,25.98979453,25.99941377,26,26.99819914,0,1363661.137,0,0,0,1163787.985,1.10E-09,65417.83244,1190520,312120
 10/21  22:00:00,15.75,26,25.91321596,26,25.9937024,0,988653.1145,0,576848.0872,0,499941.9075,2.32E-11,1450.246707,1294560,416160
 10/21  23:00:00,15.5,26,25.63073318,25.66737815,26,0,0,0,489558.5663,0,228957.467,0,0,557280,208080
 10/21  24:00:00,15.26666667,25.69067944,24.89803697,25.12563023,26.13679786,0,0,0,0,0,0,0,0,687600,0
 10/22  01:00:00,14.86666667,25.32562481,24.46982277,24.65303508,25.83743278,0,0,0,0,0,0,0,0,349200,0
 10/22  02:00:00,14.525,24.95413443,24.06087682,24.21127845,25.47927927,0,0,0,0,0,0,0,0,349200,0
 10/22  03:00:00,14.45833333,24.58048286,23.65469511,23.79610762,25.10519178,0,0,0,0,0,0,0,0,349200,0
 10/22  04:00:00,14.73333333,24.21715722,23.26090207,23.40841287,24.73515334,0,0,0,0,0,0,0,0,349200,0
 10/22  05:00:00,14.78333333,23.87322205,22.88459198,23.04816148,24.38331295,0,0,0,0,0,0,0,0,349200,0
 10/22  06:00:00,14.81666667,23.54419791,22.52304496,22.69985406,24.04796886,0,0,0,0,0,0,0,0,349200,0
 10/22  07:00:00,14.725,23.28254545,22.2504918,22.63650321,22.84475871,0,0,0,0,0,0,0,0,453240,104040
 10/22  08:00:00,15.24166667,23.05686474,22.66851331,23.98236878,22.71207793,0,0,0,0,0,0,0,0,1064520,186120
 10/22  09:00:00,16.28333333,24.42960841,24.02872408,25.15299495,23.63004714,0,0,0,0,0,0,0,0,921240,104040
 10/22  10:00:00,17.69166667,26.58240761,25.55867433,27.36615111,25.47932951,0,0,0,0,0,0,0,0,349200,0
 10/22  11:00:00,18.925,28.59993173,26.73528778,29.89645679,27.64367365,0,0,0,0,0,0,0,0,349200,0
 10/22  12:00:00,19.53333333,30.14608423,27.63209199,31.70743861,29.56378735,0,0,0,0,0,0,0,0,349200,0
 10/22  13:00:00,19.75833333,31.3182266,28.41992811,33.03017839,31.10569456,0,0,0,0,0,0,0,0,453240,104040
 10/22  14:00:00,19.91666667,32.20208597,29.1095427,33.95015851,32.35409039,0,0,0,0,0,0,0,0,453240,104040
 10/22  15:00:00,20.175,32.70112056,29.63555598,34.08192205,33.11636421,0,0,0,0,0,0,0,0,349200,0
 10/22  16:00:00,20.3,32.84368713,29.9365949,33.86079045,33.41335142,0,0,0,0,0,0,0,0,349200,0
 10/22  17:00:00,20.18333333,32.62759447,29.93619978,33.52614561,33.24648925,0,0,0,0,0,0,0,0,453240,104040
 10/22  18:00:00,19.925,32.12132706,29.68616843,33.25556784,32.70834478,0,0,0,0,0,0,0,0,1086480,208080
 10/22  19:00:00,19.8,31.46962874,29.34483936,25.93464625,31.92570381,0,7465530.971,0,0,0,0,0,0,1118520,240120
 10/22  20:00:00,19.74166667,30.79095654,29.01549234,25.99999999,30.93394255,0,3159321.522,0,0,0,0,0,0,6580440,104040
 10/22  21:00:00,19.58333333,25.98507174,25.98000391,26,29.97330471,0,2512082.677,0,0,0,3251029.883,3.04E-08,980424.8512,1190520,312120
 10/22  22:00:00,19.325,26,26,26,25.95422862,0,1995523.519,0,2795907.082,0,1496669.451,1.23E-08,579046.4973,1294560,416160
 10/22  23:00:00,18.96666667,26,26,26.81765591,26,0,0,0,1520277.861,0,914567.1285,5.64E-09,383750.4956,557280,208080
 10/22  24:00:00,18.74166667,27.08817928,26.56502504,26.81237964,27.48134855,0,0,0,0,0,0,0,0,687600,0
 10/23  01:00:00,18.64166667,27.02661052,26.42068077,26.48894883,27.47353493,0,0,0,0,0,0,0,0,349200,0
 10/23  02:00:00,18.48333333,26.82751507,26.18419851,26.18754288,27.27895528,0,0,0,0,0,0,0,0,349200,0
 10/23  03:00:00,18.575,26.613799,25.93582421,25.92080743,27.06600388,0,0,0,0,0,0,0,0,349200,0
 10/23  04:00:00,18.64166667,26.38346604,25.66640752,25.6540024,26.83314114,0,0,0,0,0,0,0,0,349200,0
 10/23  05:00:00,18.54166667,26.13918495,25.37758484,25.36044471,26.5848447,0,0,0,0,0,0,0,0,349200,0
 10/23  06:00:00,18.73333333,25.893895,25.09068729,25.080624,26.33603512,0,0,0,0,0,0,0,0,349200,0
 10/23  07:00:00,18.78333333,25.71054349,24.89058987,25.10128891,25.32598922,0,0,0,0,0,0,0,0,453240,104040
 10/23  08:00:00,19.34166667,25.73556351,25.47347369,26.43913922,25.31820012,0,0,0,0,0,0,0,0,1064520,186120
 10/23  09:00:00,20.325,27.20260803,26.87619431,27.65048879,26.31489036,0,0,0,0,0,0,0,0,921240,104040
 10/23  10:00:00,21.225,29.67496945,28.5593241,30.26759154,28.40545683,0,0,0,0,0,0,0,0,349200,0
 10/23  11:00:00,21.65833333,32.31558125,29.83176467,33.84543093,31.13927292,0,0,0,0,0,0,0,0,349200,0
 10/23  12:00:00,22.225,34.71897067,30.65220523,37.43012274,34.09472273,0,0,0,0,0,0,0,0,349200,0
 10/23  13:00:00,22.83333333,37.00338925,31.44487634,40.88774261,37.0269604,0,0,0,0,0,0,0,0,453240,104040
 10/23  14:00:00,23.05833333,39.14049305,32.37142397,44.10824149,39.60311148,0,0,0,589075.0663,0,15361.39091,0,0,453240,104040
 10/23  15:00:00,22.86666667,39.9999876,33.31180766,46.92325662,40,0,0,0,2801320.168,0,781106.3595,0,0,349200,0
 10/23  16:00:00,22.58333333,40,34.04747008,48.22766131,40,0,0,0,3147887.975,0,1086460.126,0,0,349200,0
 10/23  17:00:00,22.15,40,34.48878014,47.54988635,40,0,0,0,2632631.715,0,733437.9965,0,0,453240,104040
 10/23  18:00:00,21.55,40,34.57131707,45.51783611,40,0,0,0,1550395.689,0,225074.6019,0,0,1086480,208080
 10/23  19:00:00,21.125,39.5916327,34.49058232,26.11835116,39.96977826,0,20958984.9,0,417096.5562,0,0,0,0,1118520,240120
 10/23  20:00:00,21.05833333,38.49221031,34.29610097,26.00000003,38.67474229,0,7823943.476,0,0,0,0,0,0,6580440,104040
 10/23  21:00:00,21.15833333,26.06416092,26.01948915,26,36.57108096,0,5826370.385,0,0,0,6838382.602,8.48E-08,3300979.376,1190520,312120
 10/23  22:00:00,21.25833333,26,26,26,26.02036524,0,4451998.164,0,6249704.454,0,3656678.782,3.08E-08,1967139.374,1294560,416160
 10/23  23:00:00,21.125,26,26,28.80308193,26,0,0,0,3545604.838,0,2262631.142,1.56E-08,1397742.209,557280,208080
 10/23  24:00:00,20.41666667,28.70927131,28.53055246,29.40317744,29.06035058,0,0,0,0,0,0,0,0,687600,0
 10/24  01:00:00,19.70833333,29.08224525,28.93538493,29.03181886,29.57301594,0,0,0,0,0,0,0,0,349200,0
 10/24  02:00:00,19.55833333,28.96345662,28.82874635,28.6331552,29.41850323,0,0,0,0,0,0,0,0,349200,0
 10/24  03:00:00,19.71666667,28.75457616,28.59420659,28.28380063,29.18138641,0,0,0,0,0,0,0,0,349200,0
 10/24  04:00:00,19.625,28.50726305,28.2922902,27.94153796,28.90291506,0,0,0,0,0,0,0,0,349200,0
 10/24  05:00:00,19.15,28.22108306,27.94191313,27.58076211,28.59626018,0,0,0,0,0,0,0,0,349200,0
 10/24  06:00:00,18.9,27.91528657,27.56847078,27.21338554,28.27955287,0,0,0,0,0,0,0,0,349200,0
 10/24  07:00:00,19.01666667,27.64684466,27.24915744,27.1492883,27.32177644,0,0,0,0,0,0,0,0,453240,104040
 10/24  08:00:00,19.68333333,27.26387449,27.30669985,28.10122007,27.12012122,0,0,0,0,0,0,0,0,1064520,186120
 10/24  09:00:00,20.45,27.43711018,27.58595326,28.41486894,27.37111363,0,0,0,0,0,0,0,0,921240,104040
 10/24  10:00:00,21.05,28.49345926,28.43372913,29.34065483,28.36209028,0,0,0,0,0,0,0,0,349200,0
 10/24  11:00:00,21.41666667,30.50846254,29.59598133,32.00415011,30.40754465,0,0,0,0,0,0,0,0,349200,0
 10/24  12:00:00,22.25833333,32.9244858,30.53339013,35.69299692,33.19846556,0,0,0,0,0,0,0,0,349200,0
 10/24  13:00:00,22.74166667,35.34675906,31.37702186,39.33096905,36.09016706,0,0,0,0,0,0,0,0,453240,104040
 10/24  14:00:00,22.58333333,37.58295382,32.31857508,42.42350119,38.88865975,0,0,0,75014.88397,0,0,0,0,453240,104040
 10/24  15:00:00,22.90833333,39.4239617,33.29610942,44.94711974,39.99999961,0,0,0,1874707,0,6205.301071,0,0,349200,0
 10/24  16:00:00,23.2,39.99999262,34.07158657,46.19325679,40,0,0,0,2648453.242,0,438901.6188,0,0,349200,0
 10/24  17:00:00,22.61666667,40,34.50672321,45.79246469,40,0,0,0,2053499.026,0,382634.8315,0,0,453240,104040
 10/24  18:00:00,21.96666667,39.83580342,34.55596079,44.13647623,40,0,0,0,1076578.247,0,29021.97489,0,0,1086480,208080
 10/24  19:00:00,21.68333333,39.05575171,34.44181004,26.09564981,39.87650957,0,19013370.29,0,194288.8381,0,0,0,0,1118520,240120
 10/24  20:00:00,21.6,37.99642131,34.22135664,26.00000003,38.31636269,0,7394243.589,0,0,0,0,0,0,6580440,104040
 10/24  21:00:00,21.54166667,26.05861257,26.01777656,26,36.26926558,0,5608279.436,0,0,0,7437917.538,4.73E-08,3257112.447,1190520,312120
 10/24  22:00:00,21.5,26,26,26,26.0172219,0,4316783.899,0,6093174.487,0,3522320.992,4.23E-08,1947667.034,1294560,416160
 10/24  23:00:00,21.5,26,26,28.72609545,26,0,0,0,3461983.07,0,2188684.375,1.89E-08,1384188.38,557280,208080
 10/24  24:00:00,20.85833333,28.63892248,28.51278361,29.32848139,29.01540372,0,0,0,0,0,0,0,0,687600,0
 10/25  01:00:00,20.10833333,29.00351906,28.90782252,28.97271217,29.51960229,0,0,0,0,0,0,0,0,349200,0
 10/25  02:00:00,19.84166667,28.88941597,28.79502702,28.58192028,29.36464292,0,0,0,0,0,0,0,0,349200,0
 10/25  03:00:00,19.68333333,28.68969265,28.55728427,28.23458943,29.13070408,0,0,0,0,0,0,0,0,349200,0
 10/25  04:00:00,19.6,28.44595591,28.25144948,27.89067458,28.85339314,0,0,0,0,0,0,0,0,349200,0
 10/25  05:00:00,19.48333333,28.16821757,27.9054226,27.54672038,28.55408097,0,0,0,0,0,0,0,0,349200,0
 10/25  06:00:00,19.225,27.87425477,27.53981954,27.19835371,28.24806423,0,0,0,0,0,0,0,0,349200,0
 10/25  07:00:00,19.275,27.58452072,27.19060078,27.1240611,27.28150515,0,0,0,0,0,0,0,0,453240,104040
 10/25  08:00:00,19.98333333,26.98584345,27.03801878,27.94367935,26.97216175,0,0,0,0,0,0,0,0,1064520,186120
 10/25  09:00:00,20.575,26.99293686,27.1957725,28.11024341,27.10003202,0,0,0,0,0,0,0,0,921240,104040
 10/25  10:00:00,21.51666667,27.45984394,27.65633011,28.43833063,27.6295161,0,0,0,0,0,0,0,0,349200,0
 10/25  11:00:00,22.56666667,28.24095533,28.29395189,29.32566401,28.49218417,0,0,0,0,0,0,0,0,349200,0
 10/25  12:00:00,22.95833333,29.15957694,28.98035239,30.37078333,29.5208324,0,0,0,0,0,0,0,0,349200,0
 10/25  13:00:00,23.05833333,30.10364799,29.65336809,31.60129329,30.58857302,0,0,0,0,0,0,0,0,453240,104040
 10/25  14:00:00,22.80833333,30.96116777,30.23997057,32.52118472,31.56993998,0,0,0,0,0,0,0,0,453240,104040
 10/25  15:00:00,22.775,31.58670254,30.64965135,32.81359357,32.28792516,0,0,0,0,0,0,0,0,349200,0
 10/25  16:00:00,23.01666667,31.84916916,30.79590726,32.67542976,32.56759994,0,0,0,0,0,0,0,0,349200,0
 10/25  17:00:00,22.69166667,31.72239929,30.64973205,32.44307153,32.37379524,0,0,0,0,0,0,0,0,453240,104040
 10/25  18:00:00,22.16666667,31.3525637,30.33427338,32.36090901,31.91426089,0,0,0,0,0,0,0,0,1086480,208080
 10/25  19:00:00,21.125,30.86418059,29.96433548,25.91656105,31.29093051,0,6075272.73,0,0,0,0,0,0,1118520,240120
 10/25  20:00:00,19.68333333,30.2949699,29.55975963,25.99999998,30.4381303,0,2937949.21,0,0,0,0,0,0,6580440,104040
 10/25  21:00:00,18.16666667,25.97550517,25.98129291,26,29.46506452,0,2269397.35,0,0,0,3316058.181,2.82E-08,1147997.259,1190520,312120
 10/25  22:00:00,17.61666667,26,26,26,25.96685532,0,1765242.296,0,3493457.497,0,1372637.313,8.01E-09,642964.4065,1294560,416160
